ID,Label,pI,hydrophobicity_Cid,hydrophobicity_Jones,hydrophobicity_Ponnuswamy,hydrophobicity_Welling,hydrophobicity_Zimmerman,charge,mw,Aliphatic,Acidic,%Tiny,%Small,%Aliphatic,%Polar,%Acidic,Electronic_Properties,Electrophilicity,Hardness,H_bonding,Hydrophobicity_index,"Bulky_properties,",Compositional_characteristic_index,Local_flexibility,Electronic_properties,Penetration Depth,Propensity to in vitro Aggregation,Angle Subtended by the Hydrophobic Residues,Amphiphilicity Index,Propensity to PPII coil,Charge Density,Instabilidy Index,Aromaticity,Hydroph Ratio,AASI,ABHPRK,argos,bulkiness,cougar,Ez,flexibility,levitt_alpha,MSS,pepcats,PPCALI,refractivity,t_scale,z3,hydrophobicity_Janin,hydrophobicity_Wolfenden,Aromatic,Basic,%Aromatic,%Charged,Linear Moment,hmoment,hydrophobicity_Wilson
MDPs_317,MDPs,13.28150592,0.156153846,1.471153846,0.705,-0.381923077,1.48,8.997371053,3207.87094,6,0,23.077,30.769,23.077,50,0,-1.260384615,0.317307692,0.062307692,0.301538462,-0.153769231,0.209884615,0.304769231,0.037461538,0.808423077,15,78.95,70,0.99,1.01,0.002801894,36.66538462,0.153846154,0.384615385,1.96423077,1.38461538,0.04,0.67496154,2.27907692,19.53653846,0.65061538,0.97076923,18.85670769,1.92307692,0.2238371,0.44998101,-4.25153846,-1.49653846,-0.338461538,-6.472307692,4,9,15.385,34.615,0.22,1.063712366,1.523076923
MDPs_318,MDPs,12.52575049,0.354482759,1.664482759,0.884482759,-0.06862069,1.555172414,6.996235538,3351.09394,13,0,20.69,48.276,44.828,34.483,0,-0.905517241,0.184482759,0.365172414,0.21137931,-0.250137931,0.128965517,0.482896552,0.106551724,0.449413793,2,72.93,60,1.13,1.04,0.00208472,47.08275862,0.103448276,0.482758621,1.94482759,1.17241379,0.07448276,0.72506897,2.51213793,18.62137931,0.5617931,0.99448276,19.13136207,1.75862069,0.33624361,0.40427447,-6.26275862,-1.65793103,-0.186206897,-4.003793103,3,7,10.345,24.138,0.41,0.652589391,2.027586207
MDPs_319,MDPs,9.537300874,0.339375,1.51875,1.024375,-0.375,1.525625,0.997840716,1615.97674,8,1,31.25,56.25,50,25,6.25,-0.63625,-0.5375,0.2325,0.094375,-0.14225,-0.1639375,0.9046875,-0.2399375,0.0073125,11,22.73,240,0.46,0.86,0.00061202,14.1875,0.0625,0.5625,2.236875,1,0.231875,0.6499375,3.2981875,20.084375,0.5938125,0.976875,16.5684,1.25,0.84888388,0.31170644,-9.63,-3.075625,0.1,-0.741875,1,2,6.25,18.75,0.39,0.642315165,2.56875
MDPs_320,MDPs,12.6281344,0.209666667,1.775666667,0.328666667,0.206333333,1.738,11.99502734,3595.51454,7,0,13.333,33.333,23.333,50,0,-0.938333333,0.438,0.294333333,0.329333333,-0.421733333,0.2197,0.404033333,0.129866667,0.535833333,24,6.48,110,1.39,1.04,0.003333083,4.326666667,0.166666667,0.4,1.95566667,1.5,-0.09833333,0.71736667,2.3148,19.02366667,0.57913333,1.03233333,19.45417333,2.03333333,1.43957519,0.44108472,-2.58833333,-1.139,-0.51,-4.725333333,5,12,16.667,40,0.29,0.755555048,1.203333333
MDPs_321,MDPs,11.65034172,0.067027027,1.442972973,0.493513514,-0.107297297,1.454054054,6.093173517,4471.28084,10,4,16.216,27.027,27.027,54.054,10.811,-0.939189189,-0.064594595,0.24027027,0.112972973,-0.244378378,0.133324324,0.361405405,0.049405405,0.332432432,30,0,80,1.04,0.96,0.001348846,17.17297297,0.108108108,0.378378378,2.16702703,1.40540541,-0.01756757,0.67318919,2.5412973,19.62108108,0.62048649,1.07567568,19.16138919,1.91891892,0.60627375,0.42763455,0.60864865,-0.76702703,-0.356756757,-5.793243243,5,11,13.514,40.541,0.21,0.886748997,1.278378378
MDPs_323,MDPs,11.19923996,0.002307692,1.327948718,0.483589744,-0.266153846,1.307435897,4.091700051,4136.81644,14,3,28.205,51.282,35.897,41.026,7.692,-0.549230769,-0.223333333,0.47025641,0.15025641,-0.331128205,-0.243871795,0.497230769,0.097358974,0.030358974,30,0,60,0.73,0.99,0.000974432,25.28717949,0.025641026,0.384615385,2.15,1.05128205,-0.13846154,0.6025641,2.77902564,18.86589744,0.66133333,0.99641026,17.07598462,1.53846154,0.17132528,0.32439846,-8.80128205,-0.93358974,-0.194871795,-3.66025641,2,8,5.128,28.205,0.23,0.811405986,1.092307692
MDPs_324,MDPs,11.33632829,0.031142857,1.252285714,0.568571429,-0.285428571,1.23,5.089633205,3591.27924,12,2,34.286,54.286,34.286,37.143,5.714,-0.661142857,-0.136,0.198857143,0.236285714,-0.404457143,-0.314542857,0.608057143,-0.162857143,0.106685714,30,47.98,90,0.78,0.9,0.001400627,34.08571429,0.028571429,0.4,2.28371429,1.02857143,-0.092,0.57191429,2.99382857,18.68542857,0.6464,0.97971429,15.93503143,1.48571429,0.53111591,0.30993248,-10.61914286,-1.72971429,-0.14,-2.839142857,2,8,5.714,28.571,0.27,0.869416113,1.268571429
MDPs_325,MDPs,13.15320708,0.155882353,1.413235294,0.818235294,-0.608235294,1.41,9.998394359,4127.91564,9,1,20.588,29.412,26.471,44.118,2.941,-1.187058824,0.229705882,0.134117647,0.260294118,-0.065235294,0.152529412,0.371441176,-0.069529412,0.652705882,15,0,40,0.83,0.94,0.00242014,24.21470588,0.117647059,0.382352941,2.00911765,1.29411765,0.09558824,0.62191176,2.37032353,20.24705882,0.71326471,0.94794118,17.46395294,1.73529412,-0.929536,0.43248364,-4.44764706,-1.29970588,-0.258823529,-6.639705882,4,11,11.765,35.294,0.14,0.916108457,1.902941176
MDPs_326,MDPs,12.52575049,0.4425,1.921,0.837,0.1065,1.5895,6.996235538,2629.24174,7,0,10,20,35,40,0,-1.257,0.75,0.121,0.2215,-0.1285,0.52865,0.24775,0.0613,0.6802,14,0,140,2.05,1.04,0.002657072,63.425,0.2,0.4,1.943,1.45,0.0925,0.76495,2.2546,18.4495,0.5521,1.056,20.16952,2.15,0.29186769,0.52077357,1.778,-1.2225,-0.385,-6.076,4,7,20,35,0.41,0.750362904,2.215
MDPs_327,MDPs,12.50007116,0.711428571,2.127142857,1.232857143,-0.576428571,1.702142857,1.997977677,1774.18734,5,0,14.286,21.429,35.714,14.286,0,-0.629285714,0.52,0.007142857,-0.025,0.5165,0.541928571,0.518,0.133214286,0.080642857,12,4.07,190,1.34,0.95,0.001121658,92.16428571,0.285714286,0.5,1.81214286,1.28571429,0.70571429,0.76292857,2.71885714,21.92714286,0.48528571,0.98928571,18.55159286,1.57142857,0.14243691,0.50769205,-2.13428571,-2.76,0.128571429,-2.647857143,4,2,28.571,14.286,0.33,0.285290288,4.564285714
MDPs_328,MDPs,12.51646088,0.765714286,2.298571429,1.257142857,-0.62,1.576428571,2.997682643,1808.24834,6,0,14.286,21.429,42.857,21.429,0,-0.930714286,0.826428571,0.041428571,0.091428571,0.375285714,0.580571429,0.2925,0.041142857,0.258428571,12,373.24,240,2.1,1.01,0.001653007,12.86428571,0.214285714,0.428571429,1.87642857,1.28571429,0.32928571,0.78585714,2.66285714,20.06642857,0.53285714,1,19.6558,1.78571429,0.82235334,0.52435256,0.47285714,-2.29142857,-0.021428571,-3.69,3,3,21.429,21.429,0.41,0.65327672,3.364285714
MDPs_331,MDPs,11.65176868,0.917857143,2.507142857,1.368571429,-0.742857143,1.539285714,1.997685954,1838.27404,6,0,14.286,21.429,42.857,14.286,0,-0.638571429,0.93,-0.06,-0.012857143,0.523357143,0.6915,0.218785714,-0.013,0.036428571,11,733.11,240,2.42,1.02,0.001082007,21.67857143,0.285714286,0.428571429,1.88285714,1.28571429,0.38285714,0.81471429,2.84028571,20.24,0.46742857,1.00214286,20.16680714,1.78571429,1.58594342,0.55100601,2.46714286,-2.44928571,0.1,-2.687142857,4,2,28.571,14.286,0.55,0.357320448,4.007142857
MDPs_332,MDPs,11.65176868,0.693571429,2.222857143,1.102142857,-0.572142857,1.504285714,1.997685954,1773.15624,5,0,21.429,28.571,35.714,21.429,0,-0.400714286,0.683571429,0.038571429,0.032857143,0.407928571,0.504285714,0.303214286,0.062214286,0.027142857,12,16.9,260,1.92,1.03,0.001121745,-11.62857143,0.285714286,0.428571429,1.86142857,1.28571429,0.39071429,0.76078571,2.74871429,20.48857143,0.48228571,0.99714286,19.68991429,1.78571429,1.41819671,0.50760807,-0.67857143,-2.08285714,0.057142857,-2.836428571,4,2,28.571,14.286,0.35,0.513650584,3.628571429
MDPs_333,MDPs,9.702001946,0.742142857,2.224285714,1.103571429,-0.390714286,1.523571429,1.088598356,1754.10984,5,0,21.429,28.571,35.714,21.429,0,-0.132142857,0.82,0.057142857,-0.011428571,0.476428571,0.465714286,0.226142857,0.066,-0.155642857,12,356.01,260,1.85,1.04,0.000587769,5.285714286,0.285714286,0.428571429,1.93928571,1.28571429,0.37714286,0.75842857,2.91407143,20.50357143,0.41978571,1.01571429,20.01026429,1.85714286,1.2710365,0.49946256,-0.205,-1.84714286,0.15,-2.147142857,5,2,35.714,14.286,0.37,0.322646912,3.614285714
MDPs_334,MDPs,11.82263551,0.237878788,1.483030303,0.739393939,-0.482424242,1.401515152,5.089481755,3841.62454,10,1,18.182,27.273,30.303,39.394,3.03,-0.733939394,0.014242424,0.215151515,0.097272727,0.070818182,0.128212121,0.455090909,-0.195,0.058424242,14,164.59,80,0.96,0.86,0.001309354,27.19393939,0.121212121,0.424242424,2.21454545,1.18181818,0.23424242,0.65063636,2.87469697,20.42393939,0.56954545,1.0569697,17.81027273,1.66666667,-0.39246458,0.40963598,-1.63787879,-1.56242424,-0.133333333,-3.695151515,5,7,15.152,24.242,0.24,0.775525048,2.118181818
MDPs_335,MDPs,13.10743207,0.341,1.569,1.0565,-0.4135,1.6315,6.997377675,2301.94314,9,0,20,20,45,35,0,-1.7665,0.1345,0.1745,0.3495,0.11785,0.16385,0.8199,-0.1581,0.61865,14,0,90,0.98,0.82,0.003035727,70.595,0,0.45,2.0685,1.15,0.363,0.65965,2.6612,20.57,0.7167,0.994,16.25623,1.5,-1.87853537,0.4067952,-6.853,-2.945,-0.205,-4.454,0,7,0,35,0.28,0.975075587,2.115
MDPs_336,MDPs,12.41239944,0.094827586,1.460344828,0.59137931,-0.306206897,1.447586207,7.000479005,3794.43274,6,4,6.897,24.138,20.69,62.069,13.793,-1.130689655,0.114482759,0.166896552,0.155172414,-0.28662069,0.327448276,0.174448276,-0.102793103,0.662724138,16,0.61,70,1.06,0.97,0.001842198,16.48275862,0.137931034,0.344827586,2.11137931,1.62068966,-0.07206897,0.6722069,2.19844828,20.53103448,0.69396552,1.02068966,20.0500069,2.10344828,-0.02471586,0.48446938,5.84551724,0.00206897,-0.472413793,-8.733793103,4,11,13.793,51.724,0.14,0.845008155,1.355172414
MDPs_337,MDPs,6.448660579,0.02,1.068518519,0.632592593,-0.197777778,0.943333333,-0.001421077,2789.17664,12,2,40.741,66.667,44.444,37.037,7.407,-0.064444444,-0.30962963,0.521851852,0.081111111,-0.175222222,-0.328259259,0.537296296,-0.16337037,-0.211888889,14,10.33,160,0.53,0.93,-0.00000394,15.31481481,0.037037037,0.518518519,2.24333333,0.85185185,0.24074074,0.58481481,2.88888889,18.87703704,0.49851852,1.08703704,17.60402963,1.51851852,0.2826375,0.29889141,-7.66074074,-0.81666667,-0.007407407,-2.944074074,1,2,3.704,14.815,0.21,0.552428945,1.162962963
MDPs_338,MDPs,11.75966962,0.066,1.416857143,0.463142857,0.056857143,1.414,7.998900682,3838.66584,13,2,28.571,42.857,37.143,37.143,5.714,-0.811714286,0.112285714,0.357142857,0.270285714,-0.311171429,-0.115171429,0.6146,0.075457143,0.193114286,24,6.41,90,1.13,0.94,0.002080169,47.20571429,0.057142857,0.428571429,2.06657143,1.11428571,0.04628571,0.61625714,2.529,18.56571429,0.60471429,1.05542857,16.78976857,1.68571429,0.10284621,0.35851668,-8.44114286,-1.18485714,-0.322857143,-3.968857143,2,10,5.714,34.286,0.24,0.818996253,1.1
MDPs_339,MDPs,13.00970402,0.208888889,1.709444444,0.490277778,-0.061388889,1.707777778,12.99531575,4076.16894,11,0,19.444,33.333,30.556,38.889,0,-1.112222222,0.32,0.296666667,0.343888889,-0.221111111,0.074527778,0.609472222,0.146472222,0.4105,30,4.18,80,1.19,0.98,0.003185628,29.96111111,0.083333333,0.388888889,1.95472222,1.27777778,0.04166667,0.66925,2.48711111,19.61027778,0.65738889,0.98583333,17.25865833,1.69444444,-0.00798226,0.39784335,-8.055,-1.86805556,-0.375,-3.808611111,3,13,8.333,36.111,0.25,0.935801603,1.466666667
MDPs_340,MDPs,11.46245377,0.138378378,1.515135135,0.584054054,-0.383783784,1.388108108,6.999905858,4079.95284,13,3,27.027,40.541,35.135,40.541,8.108,-0.82972973,-0.004864865,0.234054054,0.228918919,-0.239,-0.077108108,0.524567568,-0.124837838,0.157864865,30,0,60,1.15,0.91,0.001712538,61.87567568,0.054054054,0.405405405,2.19,1.16216216,-0.06594595,0.62018919,2.78259459,19.13810811,0.64637838,1.02918919,17.18786216,1.64864865,0.82027301,0.36649487,-5.39567568,-1.43945946,-0.267567568,-3.830810811,2,10,5.405,35.135,0.23,0.910460367,1.037837838
MDPs_341,MDPs,12.52575096,0.2072,1.4768,0.6344,0.1016,1.5552,7.087144629,3060.74654,7,0,20,28,28,48,0,-1.0852,0.3564,0.148,0.2508,-0.0996,0.227,0.38036,0.129,0.56336,16,76.47,80,1.14,1.01,0.002296192,49.676,0.12,0.4,2.0272,1.36,0.2616,0.70764,2.39444,19.63,0.55164,1.0504,19.522276,2.04,-0.68002234,0.4451352,-3.008,-1.4312,-0.308,-5.3692,4,8,16,32,0.29,0.406830109,1.704
MDPs_343,MDPs,13.29133502,0.157631579,1.609736842,0.495526316,0.006842105,1.607631579,14.99560085,4402.53054,11,0,18.421,34.211,28.947,42.105,0,-1.26,0.420789474,0.252105263,0.378684211,-0.345157895,0.083315789,0.550421053,0.138236842,0.589894737,17,4.4,70,1.22,0.98,0.003403763,53.31315789,0.078947368,0.368421053,1.95315789,1.31578947,-0.00447368,0.66360526,2.34105263,19.18947368,0.67210526,0.97578947,17.31926053,1.76315789,-0.13365194,0.41003873,-7.67263158,-1.62736842,-0.421052632,-4.934473684,3,15,7.895,39.474,0.3,0.935801603,1.439473684
MDPs_344,MDPs,12.559571,0.283636364,1.651818182,0.655,0.102727273,1.545454545,5.996797541,2557.16964,8,0,22.727,36.364,36.364,36.364,0,-0.899090909,0.275454545,0.305454545,0.226818182,-0.050909091,0.165045455,0.622181818,0.067,0.270318182,14,0,90,1.21,0.95,0.002341288,30.82272727,0.136363636,0.454545455,1.96136364,1.22727273,0.28227273,0.70231818,2.52086364,19.695,0.53222727,1.045,18.21396818,1.72727273,0.17425231,0.41738452,-5.58227273,-1.84818182,-0.236363636,-3.543636364,3,6,13.636,27.273,0.36,0.709517945,2.022727273
MDPs_345,MDPs,12.98094072,0.163846154,1.326153846,0.741923077,-0.042307692,1.008846154,5.088585111,3044.56384,9,0,30.769,38.462,34.615,38.462,0,-0.802307692,0.401153846,0.202692308,0.21,0.013615385,0.065192308,0.459884615,-0.215153846,0.161846154,15,106.01,90,1.42,0.88,0.001652472,51.94230769,0.115384615,0.346153846,2.14730769,1.07692308,0.20653846,0.62207692,2.65057692,19.045,0.55134615,1.02807692,17.20161923,1.73076923,-0.94748243,0.41199877,-5.18,-1.18076923,-0.123076923,-4.684615385,4,6,15.385,23.077,0.31,0.526025792,2.030769231
MDPs_346,MDPs,9.537300874,0.339375,1.51875,1.024375,-0.375,1.525625,0.997840716,1615.97674,8,1,31.25,56.25,50,25,6.25,-0.63625,-0.5375,0.2325,0.094375,-0.14225,-0.1639375,0.9046875,-0.2399375,0.0073125,10,17.39,240,0.46,0.86,0.00061202,-5.9375,0.0625,0.5625,2.236875,1,0.231875,0.6499375,3.2981875,20.084375,0.5938125,0.976875,16.5684,1.25,0.84888387,0.31170644,-9.63,-3.075625,0.1,-0.741875,1,2,6.25,18.75,0.42,0.587158923,2.56875
MDPs_347,MDPs,12.57849315,0.177058824,1.766470588,0.307352941,0.237058824,1.726764706,13.9965008,4198.25194,7,1,11.765,26.471,20.588,52.941,2.941,-1.109705882,0.507647059,0.185882353,0.331470588,-0.458529412,0.273852941,0.364176471,0.135235294,0.646323529,28,6.63,110,1.51,1.03,0.003330951,14.58235294,0.176470588,0.382352941,1.97382353,1.58823529,-0.12235294,0.71547059,2.21929412,18.90794118,0.59429412,1.05088235,19.48185294,2.11764706,1.66089549,0.46475844,-0.78794118,-1.01235294,-0.576470588,-5.658823529,6,15,17.647,47.059,0.22,0.903575039,1.117647059
MDPs_348,MDPs,12.85880148,0.308709677,1.88,0.528387097,-0.341612903,1.854516129,12.99502403,3800.81734,6,0,16.129,19.355,19.355,48.387,0,-1.245806452,0.464193548,0.015806452,0.340322581,-0.065064516,0.339225806,0.349516129,-0.071419355,0.607548387,15,4.89,80,1.42,0.96,0.00341615,-2.883870968,0.193548387,0.387096774,2.00387097,1.51612903,-0.07193548,0.708,2.44932258,19.99387097,0.62093548,1.0083871,18.99978065,2,1.18873867,0.46766988,-1.4216129,-1.8283871,-0.477419355,-4.813225806,6,13,19.355,41.935,0.24,1.040020663,1.061290323
MDPs_349,MDPs,12.99568838,0.111034483,1.362068966,0.479655172,-0.045517241,1.363103448,9.178314067,3389.07994,6,0,27.586,31.034,20.69,48.276,0,-0.746206897,0.575862069,0.131724138,0.351724138,-0.119793103,0.029586207,0.35362069,-0.176517241,0.370931034,16,0,60,1.07,0.91,0.002676561,55.7137931,0.137931034,0.379310345,2.14310345,1.31034483,0.06034483,0.59244828,2.51210345,19.48344828,0.57037931,1.03724138,17.47923103,1.96551724,-0.21524054,0.40945539,-4.62793103,-0.88931034,-0.306896552,-5.166896552,6,11,20.69,37.931,0.3,0.999547883,1.106896552
MDPs_350,MDPs,13.0443926,0.165517241,1.357241379,0.855517241,-0.368275862,1.144827586,8.997104083,3492.10774,8,0,34.483,37.931,27.586,37.931,0,-1.106206897,0.502413793,-0.102413793,0.343103448,-0.116034483,0.112551724,0.39062069,-0.264896552,0.642758621,13,320.32,90,1.41,0.91,0.002573553,80.64827586,0.172413793,0.344827586,2.04793103,1.20689655,0.04931034,0.59427586,2.41693103,18.80068966,0.64796552,0.93931034,16.72401034,1.82758621,-0.44823913,0.43402223,-7.09103448,-1.44827586,-0.217241379,-6.206551724,5,9,17.241,31.034,0.25,1.068872764,2
MDPs_351,MDPs,10.80542349,0.184615385,1.365,0.765384615,-0.422307692,1.243846154,2.088303323,2693.14394,10,0,34.615,57.692,38.462,34.615,0,-0.278076923,-0.243076923,0.379615385,0.144615385,-0.122038462,-0.210461538,0.577692308,-0.109153846,-0.065384615,13,9.44,90,0.65,0.96,0.000753773,42.42307692,0.076923077,0.423076923,2.16923077,0.96153846,0.06307692,0.61561538,3.09457692,19.46769231,0.59303846,0.95576923,17.25401538,1.46153846,0.1503712,0.31899655,-10.27230769,-1.79230769,0.057692308,-1.901923077,3,3,11.538,11.538,0.18,0.554350662,2.103846154
MDPs_352,MDPs,13.40549344,0.08375,1.338125,0.6915625,-0.5009375,1.1484375,10.99736443,3913.64814,7,0,28.125,31.25,21.875,50,0,-1.3153125,0.4065625,-0.0334375,0.35375,-0.13821875,0.1439375,0.3009375,-0.248,0.6893125,15,0.95,70,1.39,0.91,0.002807645,76.78125,0.125,0.28125,2.1028125,1.28125,-0.0521875,0.614625,2.404,19.1903125,0.694,0.950625,17.51843437,1.875,-0.48320487,0.44244504,-4.3325,-1.276875,-0.334375,-6.8259375,4,11,12.5,34.375,0.25,1.040526309,1.3875
MDPs_354,MDPs,6.492971725,0.347692308,1.77,0.834615385,-0.593846154,1.753076923,-0.000384161,1480.76724,5,2,23.077,30.769,38.462,38.462,15.385,-0.426923077,-0.540769231,0.237692308,-0.043076923,0.180923077,0.129461538,0.612,-0.093692308,-0.111923077,14,1.42,190,0.66,0.91,-0.00000743,20.47692308,0.153846154,0.538461538,2.17230769,1.30769231,0.22923077,0.68223077,3.06507692,21.49,0.58661538,1.07384615,18.93946923,1.61538462,1.63823069,0.39300765,0.25538462,-1.90307692,-0.061538462,-2.593076923,2,2,15.385,30.769,0.36,0.712758805,2.015384615
MDPs_355,MDPs,11.27835379,0.15047619,1.295238095,0.708571429,0.104285714,1.286666667,3.996804164,1969.45994,12,0,52.381,57.143,57.143,23.81,0,-0.523809524,-0.042857143,0.527142857,0.34047619,-0.009857143,-0.411428571,0.985666667,-0.147,-0.08252381,10,0,240,0.7,0.86,0.002024423,-4.814285714,0,0.619047619,2.13285714,0.71428571,0.35095238,0.56033333,2.94666667,18.16428571,0.51190476,1.11285714,15.02301905,1.33333333,0.3350116,0.26102583,-15.8652381,-2.40571429,-0.042857143,-0.62,0,4,0,19.048,0.18,0.597086108,0.795238095
MDPs_356,MDPs,12.81361673,-0.112592593,1.195925926,0.295925926,-0.118518519,1.106296296,8.99723078,3190.75404,4,1,29.63,37.037,14.815,55.556,3.704,-1.054814815,0.276666667,0.058148148,0.384814815,-0.326444444,-0.006111111,0.425037037,-0.242518519,0.479037037,17,0,30,1.34,0.89,0.002816919,57.69259259,0.111111111,0.222222222,2.15185185,1.33333333,-0.10592593,0.56733333,2.38681481,19.50555556,0.7082963,0.95851852,16.7723037,1.88888889,-0.66020913,0.40891397,-5.21888889,-0.68222222,-0.448148148,-6.655185185,3,10,11.111,40.741,0.32,0.81032846,1
MDPs_357,MDPs,12.05352249,-0.018333333,1.403888889,0.304722222,-0.016666667,1.344166667,7.998865631,4296.09384,8,3,16.667,38.889,22.222,55.556,8.333,-0.948055556,0.005,0.274444444,0.195277778,-0.410444444,0.074861111,0.371972222,0.073333333,0.342722222,18,0,50,1.21,0.99,0.00185915,44.05555556,0.083333333,0.277777778,2.11083333,1.38888889,-0.10583333,0.66783333,2.42961111,19.615,0.66433333,1.00111111,18.88248889,1.88888889,0.04109719,0.41552368,-1.91555556,-0.58194444,-0.436111111,-5.978055556,3,11,8.333,38.889,0.14,0.78907046,1.172222222
MDPs_358,MDPs,11.86098644,0.134857143,1.569428571,0.502571429,-0.323428571,1.506571429,7.998130735,4011.90294,11,2,17.143,37.143,31.429,48.571,5.714,-1.065142857,-0.076571429,0.342285714,0.227142857,-0.208914286,0.060171429,0.492057143,0.017314286,0.240371429,30,19.02,50,1.18,0.96,0.001990847,64.56857143,0.028571429,0.314285714,2.10228571,1.25714286,-0.06914286,0.67997143,2.64034286,20.03057143,0.68691429,0.986,18.41551429,1.71428571,-0.32936167,0.39238185,-3.83371429,-1.32657143,-0.351428571,-4.533142857,1,10,2.857,34.286,0.26,0.819095819,1.151428571
MDPs_359,MDPs,10.77477228,0.227142857,1.551785714,0.671428571,0.185,1.527857143,5.087665408,3623.26734,8,2,10.714,17.857,28.571,50,7.143,-1.047142857,0.121428571,0.085357143,0.091428571,-0.09525,0.427,0.290464286,-0.111357143,0.398,15,0,100,1.72,0.95,0.001386888,4.160714286,0.178571429,0.321428571,2.18285714,1.46428571,0.08821429,0.71503571,2.51603571,19.49678571,0.57889286,1.07142857,20.08428214,2.21428571,-1.28945468,0.48872225,4.27464286,-0.61642857,-0.371428571,-6.354285714,6,8,21.429,35.714,0.22,0.781811527,2.089285714
MDPs_361,MDPs,11.84166807,0.281666667,1.887666667,0.315333333,0.392,1.855,12.08535298,3590.57884,7,0,10,30,23.333,50,0,-0.968333333,0.549333333,0.231666667,0.326666667,-0.458933333,0.252366667,0.4024,0.130333333,0.5115,30,6.48,110,1.52,1.04,0.003349078,-7.816666667,0.166666667,0.4,2.01866667,1.56666667,-0.13566667,0.74253333,2.44116667,18.879,0.54716667,1.04833333,19.77226333,2.1,1.79798783,0.44786425,-1.60566667,-1.36866667,-0.513333333,-4.05,6,13,20,43.333,0.27,0.819219686,1.206666667
MDPs_363,MDPs,11.53050867,0.048461538,1.181538462,0.583076923,0.596923077,1.280769231,2.996832229,1462.71514,6,0,38.462,46.154,46.154,46.154,0,-0.645384615,-0.076923077,0.605384615,0.319230769,-0.099538462,-0.033384615,0.756769231,0.016923077,0.302923077,15,0,150,1.05,0.99,0.002042114,29.93076923,0.076923077,0.461538462,1.97,1.07692308,0.35846154,0.62546154,2.35053846,18.80153846,0.55130769,1.09076923,18.30494615,1.92307692,-1.65658148,0.36209734,-7.89384615,-0.77153846,-0.253846154,-4.816153846,1,3,7.692,23.077,0.28,0.765772422,1.446153846
MDPs_364,MDPs,9.537315374,0.284615385,1.789230769,0.588461538,-0.222307692,1.616923077,0.999169354,1531.85824,4,1,23.077,30.769,30.769,38.462,7.692,-0.568461538,-0.157692308,0.217692308,0.032307692,0.150230769,0.201769231,0.612538462,0.275692308,-0.086538462,15,20.46,200,1.2,0.99,0.000645629,12.19230769,0.153846154,0.384615385,1.97153846,1.30769231,0.37153846,0.73230769,2.783,21.25846154,0.55453846,1.04230769,19.22225385,1.69230769,0.84161123,0.42587133,-3.25,-2.01230769,-0.123076923,-2.649230769,2,2,15.385,23.077,0.23,0.527642921,2.530769231
MDPs_365,MDPs,9.700015683,0.32375,1.5475,0.890625,-0.199375,1.665625,0.997689266,1598.98934,8,0,37.5,43.75,50,18.75,0,-0.39125,-0.488125,0.530625,0.103125,0.4236875,-0.1281875,1.1609375,0.218625,-0.2849375,12,0,210,0.23,0.91,0.000618523,10.8,0.0625,0.5625,1.91375,0.875,0.8225,0.646375,3.074,22.10625,0.56525,1.0125,15.92579375,1.125,-1.36049525,0.30919351,-14.559375,-3.29875,0.19375,0.28375,1,1,6.25,6.25,0.46,0.399424667,3.25625
MDPs_366,MDPs,10.54999919,0.583076923,1.816153846,1.307692308,-0.636153846,1.894615385,0.997980988,1397.76704,7,0,23.077,38.462,53.846,15.385,0,-0.742307692,-0.400769231,0.383076923,0.033076923,0.401692308,0.104307692,0.974461538,0.241153846,0.044076923,12,13.31,260,0.19,0.96,0.000708281,32.33076923,0.076923077,0.615384615,1.87769231,1,0.76,0.73069231,3.07207692,22.28461538,0.58669231,0.96461538,17.42278462,1.15384615,-0.8167897,0.36263995,-10.76846154,-3.82230769,0.253846154,-0.426923077,1,1,7.692,7.692,0.49,0.586719391,3.946153846
